Time,x,y,z
04-06-2024 04:38:32,0.069000006, -0.07305, 9.802951
04-06-2024 04:39:00,-2.49495, 9.333, 1.0690501
04-06-2024 04:39:45,-1.1400001, 9.23805, 2.6800501
04-06-2024 04:40:31,-0.57195, 9.408, 2.35995
04-06-2024 04:40:56,-2.15805, 8.352, 4.22295
04-06-2024 04:41:32,-1.4130001, 8.89995, 3.6769502
04-06-2024 04:42:56,-1.056, 9.007951, 3.66195
04-06-2024 04:45:30,0.076050006, 9.501, 2.2810502
04-06-2024 04:47:52,-3.111, 5.7630005, 7.3650002
04-06-2024 04:48:13,-2.11905, 4.8, 8.3880005
04-06-2024 04:49:46,-0.29700002, 3.9780002, 8.826
04-06-2024 04:51:43,0.13095, 8.989051, 3.6220503
04-06-2024 04:55:35,0.07095, 9.08205, 3.6409502
04-06-2024 04:55:46,0.08595, 9.1060505, 3.66
04-06-2024 04:56:44,0.102000006, 9.03405, 3.6220503
04-06-2024 04:56:54,0.08595, 9.07695, 3.65805
04-06-2024 04:57:04,0.093, 9.08205, 3.6430502
04-06-2024 04:57:40,-0.48105, 3.2959502, 8.814
04-06-2024 04:58:37,-2.2750502, 3.078, 8.682
04-06-2024 04:59:33,-0.08595, -0.07305, 9.760051
04-06-2024 04:59:56,-0.08595, -0.076050006, 9.78195
04-06-2024 05:00:11,1.4460001, -4.27605, -8.874001
04-06-2024 05:02:48,13.569, -0.528, 3.6480002
04-06-2024 05:02:59,5.6520004, 1.1689501, 9.23595
04-06-2024 05:03:15,4.368, -0.38700002, 5.8039503
04-06-2024 05:03:33,6.32205, 0.20805001, 4.78305
04-06-2024 05:05:02,7.6440005, -0.25800002, 4.4170504
04-06-2024 05:05:12,9.052051, 0.13905, 5.4949503
04-06-2024 05:06:14,9.120001, 0.54405004, 5.99805
04-06-2024 05:06:24,8.415, -0.21900001, 4.932
04-06-2024 05:09:40,-4.28205, 7.9399505, 3.93495
04-06-2024 05:09:54,-0.73995006, 4.0140004, 8.742001
04-06-2024 05:10:09,-0.19605, 7.3650002, 5.8440003
04-06-2024 05:10:20,3.7140002, 7.2829504, 2.6419501
04-06-2024 05:12:45,2.4060001, 2.19405, 9.02295
04-06-2024 05:12:56,0.41400003, 6.3490505, 6.9270005
04-06-2024 05:13:11,1.5300001, 6.2370005, 5.25495
04-06-2024 05:13:34,0.735, 6.2200503, 7.6530004
04-06-2024 05:13:58,0.65295005, 6.5479503, 7.3840504
04-06-2024 05:14:19,0.711, 6.2580004, 7.53
04-06-2024 05:14:40,0.483, 6.735, 7.1569505
04-06-2024 05:15:04,0.83505005, 6.0810003, 7.5280504
04-06-2024 05:15:53,1.1149501, 6.7230005, 6.5290504
04-06-2024 05:16:11,1.2970501, 7.7260504, 5.8230004
04-06-2024 05:16:25,-0.50505, 7.2979503, 6.2800503
04-06-2024 05:16:37,0.13800001, 6.2629504, 7.5109506
04-06-2024 05:16:55,0.86100006, 6.2770505, 7.6309505
04-06-2024 05:17:15,0.74895006, 6.4759502, 7.2889504
04-06-2024 05:18:00,0.94305, 5.3580003, 8.244
04-06-2024 05:18:18,0.31095, 6.4740005, 7.3750505
04-06-2024 05:19:08,1.9560001, 7.1920505, 7.116
04-06-2024 05:19:20,0.49305, 6.6610503, 7.3440003
04-06-2024 05:19:36,1.6180501, 6.6850505, 6.8550005
04-06-2024 05:19:50,1.4749501, 5.78595, 7.7460003
04-06-2024 05:20:13,1.2040501, 5.3910003, 8.12205
04-06-2024 05:21:08,0.73695004, 6.0880504, 7.7149506
04-06-2024 05:21:29,0.90000004, 5.5300503, 8.0140505
04-06-2024 05:22:05,-0.26805001, 5.78595, 7.18305
04-06-2024 05:22:23,0.18405001, 6.471, 7.62405
04-06-2024 05:22:44,0.804, 6.5070004, 7.1140504
04-06-2024 05:25:43,1.542, 6.3420005, 7.1569505
04-06-2024 05:28:22,2.196, 6.4090505, 6.94605
04-06-2024 05:29:47,1.02195, 5.8510504, 7.8079505
04-06-2024 05:31:01,-0.23700002, 3.52605, 6.25395
04-06-2024 05:31:27,0.33900002, 6.1720505, 7.00605
04-06-2024 05:31:54,0.81600004, 3.3100502, 9.291
04-06-2024 05:32:14,-0.19605, 2.0670002, 10.825951
04-06-2024 05:33:42,-0.55095005, 3.8730001, 9.283951
04-06-2024 05:34:25,1.2930001, 3.8029501, 9.23295
04-06-2024 05:34:50,0.49500003, 3.315, 9.55395
04-06-2024 05:35:40,2.57205, 6.9649506, 7.0660505
04-06-2024 05:36:28,0.03795, 5.5230002, 8.062051
04-06-2024 05:36:54,-0.27, 5.9539504, 7.9159503
04-06-2024 05:37:17,0.41400003, 5.9950504, 7.7100005
04-06-2024 05:37:36,0.19605, 4.7899504, 8.46195
04-06-2024 05:37:55,0.42795002, 5.6860504, 7.9570503
04-06-2024 05:40:19,0.56895, 5.5279503, 8.148001
04-06-2024 05:41:44,0.54795, 5.2909503, 8.292001
04-06-2024 05:42:06,0.67905, 4.4479504, 8.79705
04-06-2024 05:43:37,2.25105, 6.1309505, 7.8150005
04-06-2024 05:44:06,1.3740001, 4.63905, 8.45205
04-06-2024 05:44:24,1.1080501, 5.4580503, 8.21805
04-06-2024 05:44:46,0.105000004, 7.15395, 6.78105
04-06-2024 05:45:32,5.664, -0.66195005, 8.055
04-06-2024 05:45:59,0.53595, 6.40395, 7.4730005
04-06-2024 05:46:14,1.9849501, 6.81405, 6.88395
04-06-2024 05:46:31,4.63605, -1.50495, 8.46
04-06-2024 05:46:41,4.49205, -1.7809501, 8.62005
04-06-2024 05:46:57,2.90895, 5.20695, 7.96395
04-06-2024 05:47:18,1.779, 5.6929502, 7.9900503
04-06-2024 05:49:03,0.98595005, 6.4860005, 7.4149504
04-06-2024 05:50:38,0.84705, 5.34105, 8.09805
04-06-2024 05:52:35,1.6470001, 4.809, 8.457001
04-06-2024 05:53:02,0.507, 5.7790504, 7.8820505
04-06-2024 05:53:41,2.42805, 6.2460003, 7.5930004
04-06-2024 05:53:52,2.73405, 5.7120004, 7.485
04-06-2024 05:54:04,2.6190002, 5.3170505, 7.9230003
04-06-2024 05:54:15,1.194, 5.29995, 8.196
04-06-2024 05:54:34,2.69805, 5.7000003, 7.5450006
04-06-2024 05:54:53,1.59, 5.0269504, 8.28495
04-06-2024 05:55:07,1.4670001, 4.4620504, 8.541
04-06-2024 05:55:17,0.109050006, 5.736, 8.09595
04-06-2024 05:55:28,-2.1049502, 6.0859504, 6.2629504
04-06-2024 05:56:08,-0.43095002, 4.2180004, 8.223001
04-06-2024 05:56:23,-0.63705003, 5.67105, 5.5230002
04-06-2024 05:58:02,0.00405, 0.10095, -9.957001
04-06-2024 05:58:40,-0.009000001, 0.105000004, -9.97605
04-06-2024 05:59:04,-0.021000002, 0.12195001, -9.946951
04-06-2024 06:00:23,-0.01905, 0.108, -9.993
04-06-2024 06:00:39,-9.5460005, 1.713, -2.77395
04-06-2024 06:01:54,-0.18405001, 3.9829502, 9.159
04-06-2024 06:02:05,-1.176, 1.1400001, -9.471001
04-06-2024 06:02:56,0.018000001, 0.10095, -9.997951
04-06-2024 06:03:45,0.016050002, 0.109950006, -10.024051
04-06-2024 06:04:28,-7.5919504, 4.5870004, -2.7600002
04-06-2024 06:04:38,0.555, 4.1410503, 8.611051
04-06-2024 06:05:27,0.78195006, 5.46105, 8.48805
04-06-2024 06:05:58,-0.75900006, 5.0059505, 8.30595
04-06-2024 06:06:27,-0.63195, 5.4370503, 8.47605
04-06-2024 06:06:48,0.08595, 5.4220505, 8.25405
04-06-2024 06:06:58,-6.0760503, 5.0560503, -9.682051
04-06-2024 06:07:14,0.0019500001, 0.12195001, -9.979051
04-06-2024 06:09:25,0.010950001, 0.120000005, -9.94305
04-06-2024 06:15:06,-0.033, 0.117000006, -9.991051
04-06-2024 06:16:10,-0.060000002, 0.10305001, -9.98295
04-06-2024 06:17:06,-0.021000002, 0.12900001, -10.003051
04-06-2024 06:20:26,-0.057000004, 0.117000006, -10.08195
04-06-2024 06:22:00,-0.043050002, 0.12195001, -10.054951
04-06-2024 06:22:23,-0.064050004, 0.165, -10.041
04-06-2024 06:23:26,-0.057000004, 0.12705001, -10.017
04-06-2024 06:25:37,-3.6450002, -0.71505004, -14.857051
04-06-2024 06:25:49,-6.162, 7.2690005, 9.54195
04-06-2024 06:25:59,-5.70195, -0.74895006, 8.875951
04-06-2024 06:26:42,-6.6340504, -6.7120504, -3.246
04-06-2024 06:26:55,2.2770002, 2.77395, 7.7719502
04-06-2024 06:27:19,-7.6830006, -0.23595001, 5.88495
04-06-2024 06:28:28,-7.7839503, -0.19995001, 5.8710003
04-06-2024 06:29:34,-7.7980504, -0.20205002, 5.9230504
04-06-2024 06:30:55,-7.7719502, -0.24105, 5.907
04-06-2024 06:31:46,11.680051, 1.9879501, 15.205951
04-06-2024 06:32:33,-6.9600005, -8.305051, -3.5650501
04-06-2024 06:32:44,-6.9859505, -6.255, -5.2320004
04-06-2024 06:32:59,4.5760503, 3.732, -3.9619503
04-06-2024 06:33:11,-9.09795, -3.8070002, -5.0329504
04-06-2024 06:33:46,-0.060000002, 0.15105, -10.00695
04-06-2024 06:33:56,-0.036000002, 0.14595, -9.96195
04-06-2024 06:34:07,-3.7380002, 4.4170504, 9.271951
04-06-2024 06:34:20,0.109050006, 0.27600002, 9.78195
04-06-2024 06:34:31,0.093, 0.28305, 9.739051
04-06-2024 06:34:56,0.08805001, 0.25905, 9.78195
04-06-2024 06:35:59,0.08595, 0.12705001, -9.94995
04-06-2024 06:36:20,0.069000006, 0.120000005, -9.979051
04-06-2024 06:36:46,-6.7270503, 4.0140004, -4.065
04-06-2024 06:38:10,-6.6600003, 5.04405, -6.94395
04-06-2024 06:38:20,0.15495001, 0.096, -9.981001
04-06-2024 06:39:46,0.12105001, 0.13695, -9.997951
04-06-2024 06:40:34,0.15705001, 0.12195001, -10.026
04-06-2024 06:40:44,0.14505, 0.105000004, -9.97095
04-06-2024 06:42:54,0.13605, 0.12900001, -10.009951
04-06-2024 06:51:47,0.076050006, 0.38595003, -9.78705
04-06-2024 06:52:07,-5.05305, 3.6120002, -9.592951
04-06-2024 07:07:36,0.12900001, 0.08400001, -9.997951
04-06-2024 07:11:06,-9.931951, 4.05, -11.772
04-06-2024 07:13:46,1.7910001, 1.9540501, 9.247951
04-06-2024 07:14:12,0.45000002, 4.16505, 8.20605
04-06-2024 07:14:55,3.7999501, 2.0380502, 6.56505
04-06-2024 07:15:22,-0.08595, 1.18095, 9.83205
04-06-2024 07:16:24,-0.25095, 1.00395, 9.691051
04-06-2024 07:16:38,-0.48600003, 0.80505, 9.8869505
04-06-2024 07:16:50,-0.62505, 0.69195, 9.754951
04-06-2024 07:17:07,-0.26295, 1.5829501, 9.96405
04-06-2024 07:17:18,-0.44295, 1.6500001, 9.559051
04-06-2024 07:17:33,-0.39495003, 1.2790501, 9.760051
04-06-2024 07:19:16,-8.373, -2.7870002, -0.97305006
04-06-2024 07:20:09,3.726, 4.00005, -12.141001
04-06-2024 07:20:22,5.41905, -4.82205, -6.8050504
04-06-2024 07:21:26,2.3149502, -0.55905, -8.776051
